Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	proportionInvariant	fastUcldMean	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
26	-11542.441059655257	-11487.273193275147	-55.16786638011062	-11487.273193275147	101.57258474366094	635.6946389788023	0.3070927439346384	0.1985835131737569	0.2606775571069588	0.23364618578464616	0.0739980428078574	2.4998420619265893	0.45046349912570394	0.0739980428078574	2.451234854206288	0.45046349912570394	0.801	1.0537072260174865E-4	0.04447655123358224	1.0628730799856533E-4	2.7036411072083708E-11	0.04917094547288702	-93.37138104760207	75.35202971119378	15.64774319027798	126.53690392085743	55.61748999823804	4.393022781203115	2.0	4.0	9.0	2.0	2.0	
27	-11592.320385037101	-11487.2363541055	-105.08403093160044	-11487.2363541055	97.96910479745503	615.5021227798795	0.29380865285361507	0.20086228113867563	0.2534802627624177	0.2518488032452918	0.20131859907984398	2.178669389497094	0.42349809847252334	0.20131859907984398	2.5716972153981716	0.42349809847252334	0.801	1.1640755317752875E-4	0.19336541424513518	1.1580222390507676E-4	5.404153768231926E-10	0.20484258717370038	-92.64756600859033	18.57514850989383	65.27215640150064	129.18761519334333	168.3904756325331	6.04956461708649	6.0	1.0	2.0	6.0	4.0	
28	-11477.406962761228	-11486.805147815272	9.398185054043871	-11486.805147815272	95.27692740153122	652.6045037242557	0.29380865285361507	0.20086228113867563	0.2534802627624177	0.2518488032452918	0.1837962980870298	2.227685069301755	0.41761839302198794	0.1837962980870298	2.5694855484802095	0.41761839302198794	0.801	1.0822872658647987E-4	0.010068437264426485	1.0795827585089039E-4	1.7378049952392145E-12	0.012163382242257612	-84.48452820818387	21.043704620087535	31.84999244510886	76.76261719941088	223.85257090903016	0.8618811493977734	4.0	3.0	2.0	6.0	4.0	
29	-11565.91375418455	-11486.654867830111	-79.2588863544385	-11486.654867830111	105.26164665014065	658.0047249938052	0.3070927439346384	0.1985835131737569	0.2606775571069588	0.23364618578464616	0.108406285018257	2.4998420619265893	0.3953918087000896	0.108406285018257	2.4925617506367175	0.3953918087000896	0.801	1.1297465103314735E-4	0.09109200318186202	1.1254624967284711E-4	1.020212646360999E-10	0.08887900298384255	-96.83338769170552	30.17212931264556	74.12983715549512	245.55056087385236	97.6585206379982	5.195339804089225	5.0	5.0	5.0	3.0	1.0	
30	-11593.81052749029	-11486.65300116784	-107.15752632244998	-11486.65300116784	106.076091274211	699.2513247429924	0.29380865285361507	0.20086228113867563	0.2534802627624177	0.2518488032452918	0.20131859907984398	2.178669389497094	0.42349809847252334	0.20131859907984398	2.5716972153981716	0.42349809847252334	0.801	1.1410782616028893E-4	0.19140428530079193	1.1521759898675915E-4	5.089724084390261E-10	0.19898046988338994	-93.64300785910774	18.70961568730494	84.25063609002613	139.65291852159305	191.42070284156972	4.858263688420212	5.0	4.0	3.0	3.0	4.0	
31	-11593.81052749029	-11486.65300116784	-107.15752632244998	-11486.65300116784	106.076091274211	699.2513247429924	0.29380865285361507	0.20086228113867563	0.2534802627624177	0.2518488032452918	0.20131859907984398	2.178669389497094	0.42349809847252334	0.20131859907984398	2.5716972153981716	0.42349809847252334	0.801	1.1410782616028893E-4	0.19140428530079193	1.1521759898675915E-4	5.089724084390261E-10	0.19898046988338994	-93.64300785910774	18.70961568730494	84.25063609002613	139.65291852159305	191.42070284156972	4.858263688420212	5.0	4.0	3.0	3.0	4.0	
32	-11437.94599834676	-11486.225687474804	48.27968912804317	-11486.225687474804	128.24291464600074	800.8986716583779	0.3070927439346384	0.1985835131737569	0.2606775571069588	0.23364618578464616	0.07982204540121193	2.472412633727007	0.45249906207804713	0.07982204540121193	2.4629451513144742	0.45249906207804713	0.801	9.884912102813608E-5	0.0031896103861931723	9.9083178255914E-5	9.150749900691379E-14	0.0030598528950042687	-100.20902362321448	26.98949719416109	53.11240043383636	114.4250058941453	177.83535475747573	8.021591034788148	2.0	4.0	1.0	10.0	2.0	
33	-11579.474221105414	-11485.790158452968	-93.68406265244715	-11485.790158452968	113.8772495618876	717.1296265153364	0.29270724433935413	0.20633994766495545	0.25950763141436195	0.24144517658132872	0.14830404605201547	2.65395281281879	0.3214260923873547	0.14830404605201547	2.4065869103024693	0.3214260923873547	0.801	8.829042208352171E-5	0.11020585355519347	9.158417205407794E-5	1.1533705983249914E-10	0.1192917277920171	-97.94689231591275	69.59743507018193	29.76959679106176	98.17012243680638	220.05002215687085	6.751904088548341	6.0	1.0	5.0	4.0	3.0	
34	-11551.858070066322	-11485.700574501536	-66.15749556478667	-11485.700574501536	75.26325379345398	471.78512232541493	0.29380865285361507	0.20399228463332278	0.2537070256166349	0.24849203689642746	0.19750145536781916	2.225114992051695	0.40027529719522276	0.19750145536781916	2.5793315028222215	0.40027529719522276	0.801	1.428543115715373E-4	0.08426688593575296	1.4307380267205235E-4	1.3301040806919667E-10	0.08028700391412674	-84.89114827483412	29.193466482845185	37.474718993207276	140.45634091553904	390.4669688364605	6.359903846011736	6.0	1.0	5.0	3.0	4.0	
35	-11586.502137028445	-11485.616710296257	-100.88542673218798	-11485.616710296257	147.71039823652066	957.6331002589997	0.2985118154037947	0.20086228113867563	0.24877710021223812	0.2518488032452918	0.20131859907984398	2.1926404673161266	0.40087061182154526	0.20131859907984398	2.602981110881095	0.40087061182154526	0.801	6.850428138021171E-5	0.1505779291044163	6.85493875058207E-5	9.740074072376604E-11	0.14779198918981507	-102.51775712714263	30.689961510636767	55.403169208823115	111.37433809710103	169.64929736691113	11.647017151529798	1.0	3.0	1.0	10.0	4.0	
36	-11450.362708802235	-11485.449731576597	35.087022774361394	-11485.449731576597	100.87176009042813	622.8672902518791	0.3021642463356215	0.20280761529312763	0.24718904148340412	0.24783909688784692	0.13849139080649298	2.3662306219984313	0.46967177432049434	0.13849139080649298	2.417443047747594	0.46967177432049434	0.801	1.1316280688979821E-4	0.0054761233845283695	1.134658761087527E-4	2.8878565248050846E-13	0.004746266546970463	-95.98889520701309	18.8453462513873	48.152392942767065	86.16059388187418	158.5140251709329	29.319210209469794	5.0	4.0	1.0	5.0	4.0	
37	-11450.362708802235	-11485.449731576597	35.087022774361394	-11485.449731576597	100.87176009042813	622.8672902518791	0.3021642463356215	0.20280761529312763	0.24718904148340412	0.24783909688784692	0.13849139080649298	2.3662306219984313	0.46967177432049434	0.13849139080649298	2.417443047747594	0.46967177432049434	0.801	1.1316280688979821E-4	0.0054761233845283695	1.134658761087527E-4	2.8878565248050846E-13	0.004746266546970463	-95.98889520701309	18.8453462513873	48.152392942767065	86.16059388187418	158.5140251709329	29.319210209469794	5.0	4.0	1.0	5.0	4.0	
38	-11409.63735268863	-11485.288391595685	75.65103890705599	-11485.288391595685	88.6238177375628	552.9342570381551	0.3070927439346384	0.1985835131737569	0.2606775571069588	0.23364618578464616	0.108406285018257	2.658933023037795	0.37091801857010115	0.108406285018257	2.382418369785489	0.37091801857010115	0.801	1.3255956097158107E-4	0.0019898666588127113	1.3263077872971695E-4	4.518035990299814E-14	0.0016030385536498536	-90.66434937262301	14.7472792395542	49.343975979100954	384.25852369463234	74.16301555417556	5.202961208091407	6.0	1.0	8.0	2.0	2.0	
39	-11545.60741216819	-11485.12222611667	-60.48518605152167	-11485.12222611667	109.25405070190564	715.5363998355411	0.29760557301712653	0.20038937659169967	0.2505447335137408	0.2514603168774332	0.1805629411637206	2.1926404673161266	0.4165125595630069	0.1805629411637206	2.6132085312304185	0.4165125595630069	0.801	9.851826080334204E-5	0.06533802134481517	9.863223572973968E-5	4.381384496707786E-11	0.06738414555500505	-91.18340499542606	21.68462571704706	37.302309033604054	71.63629918973864	151.5508946880682	5.839414580328594	4.0	1.0	2.0	8.0	4.0	
40	-11545.60741216819	-11485.12222611667	-60.48518605152167	-11485.12222611667	109.25405070190564	715.5363998355411	0.29760557301712653	0.20038937659169967	0.2505447335137408	0.2514603168774332	0.1805629411637206	2.1926404673161266	0.4165125595630069	0.1805629411637206	2.6132085312304185	0.4165125595630069	0.801	9.851826080334204E-5	0.06533802134481517	9.863223572973968E-5	4.381384496707786E-11	0.06738414555500505	-91.18340499542606	21.68462571704706	37.302309033604054	71.63629918973864	151.5508946880682	5.839414580328594	4.0	1.0	2.0	8.0	4.0	
41	-11603.404928422437	-11484.921019438138	-118.48390898429813	-11484.921019438138	172.94833337931013	1168.5251262821048	0.29352557216191666	0.2050925201954632	0.2534802627624177	0.24790164488020264	0.16346646926558442	2.1926404673161266	0.4387227416358048	0.16346646926558442	2.602981110881095	0.4387227416358048	0.801	5.8966092085444736E-5	0.21830654882432768	5.846363682301116E-5	1.996134519733807E-10	0.23254656015365957	-102.38889837616787	23.919768508084484	28.87637090425603	59.9172446905043	190.501330261377	4.0089005772057975	3.0	3.0	1.0	8.0	4.0	
42	-11476.44307779945	-11484.793584805415	8.350507005966339	-11484.793584805415	85.25634706731348	531.4316572222433	0.3070927439346384	0.1985835131737569	0.2520412276203667	0.24228251527123826	0.108406285018257	2.524587328843098	0.42376340261124756	0.108406285018257	2.411073295897893	0.42376340261124756	0.801	1.2715329137696346E-4	0.009767491165119357	1.2723524576208458E-4	1.6434980604197935E-12	0.010090235508227408	-94.85134320361428	15.034658877645382	37.92421856704005	73.76155550584882	172.31065329696384	14.971817961935699	2.0	3.0	5.0	7.0	2.0	
43	-11490.279362233015	-11484.309954532053	-5.969407700963144	-11484.309954532053	80.90745528452743	464.8366306950668	0.3037790057592506	0.2018972513491447	0.2520412276203667	0.24228251527123826	0.13004417817245742	2.5294139840650427	0.42376340261124756	0.13004417817245742	2.362970854367547	0.42376340261124756	0.801	1.4994151587870163E-4	0.017520181780575194	1.500017320380761E-4	5.494959485610784E-12	0.01558831041497698	-90.57305718239218	19.418917823777644	86.68233627341495	77.48153536203289	80.27803210962493	27.675021790154897	6.0	6.0	2.0	3.0	2.0	
44	-11490.279362233015	-11484.309954532053	-5.969407700963144	-11484.309954532053	80.90745528452743	464.8366306950668	0.3037790057592506	0.2018972513491447	0.2520412276203667	0.24228251527123826	0.13004417817245742	2.5294139840650427	0.42376340261124756	0.13004417817245742	2.362970854367547	0.42376340261124756	0.801	1.4994151587870163E-4	0.017520181780575194	1.500017320380761E-4	5.494959485610784E-12	0.01558831041497698	-90.57305718239218	19.418917823777644	86.68233627341495	77.48153536203289	80.27803210962493	27.675021790154897	6.0	6.0	2.0	3.0	2.0	
45	-11435.411022673361	-11484.222281534909	48.81125886154754	-11484.222281534909	87.0487042023125	511.4754964640448	0.3070927439346384	0.1985835131737569	0.2520412276203667	0.24228251527123826	0.13245750578342982	2.524587328843098	0.42376340261124756	0.13245750578342982	2.362970854367547	0.42376340261124756	0.801	1.363812863049628E-4	0.004109128600758433	1.3643511688612412E-4	3.216605831214015E-13	0.004157701569711641	-90.36399331836323	11.436676680760458	23.49061186856039	57.82738052880893	102.06336922385385	52.04955580639501	4.0	3.0	3.0	7.0	2.0	
46	-11556.504427997028	-11484.188708004345	-72.31571999268189	-11484.188708004345	102.65674967908221	657.677801358135	0.29887552938602635	0.19650755823155505	0.2557927348485247	0.24882417753389408	0.0848060613507533	2.413489615031406	0.4165125595630069	0.0848060613507533	2.5838731431410737	0.4165125595630069	0.801	1.0624023508489033E-4	0.05507125327834992	1.0648005227166928E-4	3.783747799072704E-11	0.05734460763623284	-102.68622467524102	92.90187717207739	79.55557167632871	370.0446913503258	206.23395446061147	18.415611053818584	5.0	7.0	2.0	1.0	4.0	
47	-11567.332368171237	-11484.14260415389	-83.18976401734635	-11484.14260415389	86.57688123323867	539.9503680212543	0.3047662317544303	0.19592800315054065	0.24860413720542263	0.25070162788960665	0.1548957915968448	2.5505376402564104	0.3930343997928032	0.1548957915968448	2.3536019769642937	0.3930343997928032	0.801	1.2597142240393684E-4	0.11556663275207565	1.2570140387343977E-4	2.444868705327193E-10	0.12575780194907618	-91.14570866730115	11.778969762126078	30.118445097689367	49.05429542955315	109.70167464584597	8.089330369977434	4.0	2.0	5.0	6.0	2.0	
48	-11532.440842311484	-11484.1357481554	-48.30509415608276	-11484.1357481554	100.02665213833419	648.0621087130475	0.29380865285361507	0.20343009073049026	0.2537070256166349	0.24905423079925998	0.19750145536781916	2.1926404673161266	0.4165125595630069	0.19750145536781916	2.5793315028222215	0.4165125595630069	0.801	1.0731712614913536E-4	0.046459801474292794	1.050756224291552E-4	1.9001247582966786E-11	0.040404600897952885	-95.50020241191517	32.24134636305606	65.24613222405505	81.33391488661684	208.85360326269202	18.909036297857817	3.0	4.0	7.0	1.0	4.0	
49	-11532.440842311484	-11484.1357481554	-48.30509415608276	-11484.1357481554	100.02665213833419	648.0621087130475	0.29380865285361507	0.20343009073049026	0.2537070256166349	0.24905423079925998	0.19750145536781916	2.1926404673161266	0.4165125595630069	0.19750145536781916	2.5793315028222215	0.4165125595630069	0.801	1.0731712614913536E-4	0.046459801474292794	1.050756224291552E-4	1.9001247582966786E-11	0.040404600897952885	-95.50020241191517	32.24134636305606	65.24613222405505	81.33391488661684	208.85360326269202	18.909036297857817	3.0	4.0	7.0	1.0	4.0	
50	-11459.682286454206	-11484.06858301048	24.38629655627376	-11484.06858301048	106.37033752777486	675.6816928793726	0.29380865285361507	0.1962851711430223	0.26141413910693534	0.24849203689642746	0.19750145536781916	2.141972758548608	0.4165125595630069	0.19750145536781916	2.62999921158974	0.4165125595630069	0.801	1.098068734010499E-4	0.006005904221629459	1.0984975297743321E-4	3.6020613099712595E-13	0.005456603659418797	-99.56727476750963	32.31798701108304	89.79892724783896	149.05848439816097	118.3564126067987	15.484978376624447	4.0	4.0	7.0	2.0	2.0	
51	-11572.08797766566	-11484.032089503226	-88.05588816243457	-11484.032089503226	89.9841144261393	597.3186147941443	0.28991114555217756	0.20868199176810007	0.25950763141436195	0.24189923126536064	0.14830404605201547	2.65395281281879	0.294658611450983	0.14830404605201547	2.4601218721752125	0.294658611450983	0.801	1.2411106562658334E-4	0.14532098457364315	1.229156435703718E-4	3.2753307180584253E-10	0.1412774104064098	-88.72704779693804	50.91718844953616	29.018986063557218	60.10024824413171	116.59325081200184	3.575412657924872	1.0	6.0	3.0	5.0	4.0	
52	-11462.286680512341	-11483.998225775336	21.711545262994658	-11483.998225775336	97.51494603738792	622.1901629561287	0.29380865285361507	0.20343009073049026	0.2493638842000639	0.253397372215831	0.19750145536781916	2.1926404673161266	0.4165125595630069	0.19750145536781916	2.5793315028222215	0.4165125595630069	0.801	1.145327554822708E-4	0.009445240332873913	1.1425784479047113E-4	7.538387783014203E-13	0.007580987604722519	-90.93464570183878	23.033310372618175	30.10501127433499	98.92024787359901	141.679453611626	3.487969512114041	4.0	2.0	7.0	2.0	4.0	
53	-11458.450536775279	-11483.76482570637	25.314288931091546	-11483.76482570637	93.91599865397106	584.9226355479416	0.3038418494352	0.20399228463332278	0.24038528984807936	0.25178057608339804	0.20683764747616656	2.1926404673161266	0.4151865605347722	0.20683764747616656	2.563311116661996	0.4151865605347722	0.801	1.3244543463655065E-4	0.006425387588009231	1.3244088406562764E-4	5.45266847210367E-13	0.00557521867975631	-99.16192327296068	34.10919456241372	54.995628485899246	62.16712130692257	161.22285863089436	86.33950365906328	6.0	4.0	2.0	4.0	3.0	
54	-11505.166560428264	-11483.673014664506	-21.493545763757847	-11483.673014664506	153.07322416180435	1022.2329653249485	0.297956345024848	0.19671458896744265	0.2534802627624177	0.2518488032452918	0.1675087886375427	2.1926404673161266	0.4346804222638465	0.1675087886375427	2.602981110881095	0.4346804222638465	0.801	6.711941374171781E-5	0.020069548211101865	6.691153950810571E-5	1.601118698861353E-12	0.018917796961907037	-97.5688865782503	32.67844157323029	68.37293831356796	169.2535358959591	297.6854794922092	5.687891430962403	5.0	2.0	2.0	6.0	4.0	
55	-11566.604297371587	-11483.648390380984	-82.95590699060344	-11483.648390380984	84.08623839849979	533.8668289341915	0.28991114555217756	0.20868199176810007	0.25950763141436195	0.24189923126536064	0.14830404605201547	2.65395281281879	0.294658611450983	0.14830404605201547	2.4601218721752125	0.294658611450983	0.801	1.2711964350853872E-4	0.10323315585153145	1.2650842585911756E-4	2.1423967147546688E-10	0.11243625810980701	-92.98501337450854	22.716868410066073	51.419601672407445	77.99015146951032	131.3761709729704	23.24787694331686	3.0	2.0	2.0	8.0	4.0	
56	-11559.6187024622	-11483.636986298254	-75.98171616394626	-11483.636986298254	113.44447804430158	750.4555557503857	0.29380865285361507	0.20932093160904555	0.2450752004436415	0.25179521509369807	0.20131859907984398	2.1926404673161266	0.4165125595630069	0.20131859907984398	2.5716972153981716	0.4165125595630069	0.801	9.469853296742857E-5	0.08297894893916018	8.887550630838635E-5	6.40765548447392E-11	0.08769014738149004	-91.40149331429237	19.615688203135246	83.13243510200877	97.28186823177218	232.11030119679506	3.6632506785976884	5.0	4.0	4.0	2.0	4.0	
57	-11559.6187024622	-11483.636986298254	-75.98171616394626	-11483.636986298254	113.44447804430158	750.4555557503857	0.29380865285361507	0.20932093160904555	0.2450752004436415	0.25179521509369807	0.20131859907984398	2.1926404673161266	0.4165125595630069	0.20131859907984398	2.5716972153981716	0.4165125595630069	0.801	9.469853296742857E-5	0.08297894893916018	8.887550630838635E-5	6.40765548447392E-11	0.08769014738149004	-91.40149331429237	19.615688203135246	83.13243510200877	97.28186823177218	232.11030119679506	3.6632506785976884	5.0	4.0	4.0	2.0	4.0	
58	-11511.161018870647	-11483.625374095269	-27.535644775378444	-11483.625374095269	87.55722876233817	536.3705785251797	0.3038418494352	0.20399228463332278	0.2463339946223394	0.245831871309138	0.19750145536781916	2.1926404673161266	0.4245227526431196	0.19750145536781916	2.563311116661996	0.4245227526431196	0.801	1.3702251123238972E-4	0.028623391757791303	1.3540738717275272E-4	1.4905822352724918E-11	0.028204364217202252	-90.26730422423532	13.401726947163056	39.04909268793612	136.87698139112274	160.23882315411456	12.649004627406624	2.0	8.0	1.0	4.0	4.0	
59	-11494.202839700109	-11483.538211662062	-10.66462803804656	-11483.538211662062	95.15803693128383	583.2599188218626	0.3038418494352	0.20399228463332278	0.2463339946223394	0.245831871309138	0.19750145536781916	2.1926404673161266	0.4245227526431196	0.19750145536781916	2.563311116661996	0.4245227526431196	0.801	1.2565540517939683E-4	0.015181908811026455	1.257202253470778E-4	4.111364230279972E-12	0.016145043458502047	-92.92332491176894	82.3593929674889	31.36767388226263	94.624023456747	261.82212029201514	18.650820109799863	2.0	7.0	4.0	3.0	3.0	
60	-11541.571494226944	-11483.50702723591	-58.06446699103517	-11483.50702723591	148.69967666970814	998.559176646649	0.29380865285361507	0.20086228113867563	0.2534802627624177	0.2518488032452918	0.1675087886375427	2.1926404673161266	0.4346804222638465	0.1675087886375427	2.602981110881095	0.4346804222638465	0.801	6.767043130140569E-5	0.040483167850950394	6.76415948624435E-5	8.267424881881668E-12	0.04243509608583272	-98.47390570450767	29.863027120074907	115.98757879477796	489.2947185460563	547.7535101205037	7.396094832360223	6.0	6.0	1.0	2.0	4.0	
61	-11434.489643880288	-11483.40286414504	48.91322026475309	-11483.40286414504	116.49711722476476	777.8221764779969	0.3070927439346384	0.1985835131737569	0.2606775571069588	0.23364618578464616	0.15543871291108374	2.3122353051608617	0.45809690497362654	0.15543871291108374	2.460693459069718	0.45809690497362654	0.801	8.75850330606627E-5	0.002587413754822431	8.760482168516163E-5	5.823785801358172E-14	0.002755785610388647	-102.86554892345366	150.9649042900572	98.27871701828208	228.44533832985155	36.842356658657245	11.113003252534101	5.0	5.0	5.0	3.0	1.0	
62	-11561.802878673056	-11483.232479884391	-78.57039878866424	-11483.232479884391	106.87362312288806	686.2503876851532	0.30016220493862555	0.19450872905366512	0.2534802627624177	0.2518488032452918	0.12701694049821854	2.426823099878347	0.4165125595630069	0.12701694049821854	2.486117899999202	0.4165125595630069	0.801	1.1816894143355986E-4	0.08845366838890567	1.1456905340903652E-4	1.343754791657429E-10	0.09900756528843359	-93.17424181297679	21.781537151269617	26.385257141178176	50.90436084014146	200.18957400582684	3.0253027731397024	4.0	2.0	1.0	9.0	3.0	
63	-11466.11388181401	-11483.102858201208	16.988976387197376	-11483.102858201208	72.3076950893288	454.56315571164475	0.3038418494352	0.20399228463332278	0.2463339946223394	0.245831871309138	0.19750145536781916	2.1926404673161266	0.4245227526431196	0.19750145536781916	2.563311116661996	0.4245227526431196	0.801	1.5562165738599047E-4	0.011270499714856446	1.554695771283898E-4	2.366146047552896E-12	0.009893825234171037	-87.70574561876435	13.147900116850174	31.68444743830707	66.2370095172348	111.86940429037965	2.6619067910601437	5.0	6.0	3.0	2.0	3.0	
64	-11564.172870831078	-11483.080107970438	-81.09276286064107	-11483.080107970438	110.3850795397017	705.9407492874384	0.29380865285361507	0.20086228113867563	0.2534802627624177	0.2518488032452918	0.12701694049821854	2.426823099878347	0.4165125595630069	0.12701694049821854	2.486117899999202	0.4165125595630069	0.801	1.0617248016065269E-4	0.06921601026510327	1.0497934885233951E-4	8.360393716199989E-11	0.08737200506346905	-95.27736466198239	9.05097763318588	40.11407762112682	173.93186969363066	175.78982162427351	20.44927679443634	4.0	1.0	1.0	10.0	3.0	
65	-11564.172870831078	-11483.080107970438	-81.09276286064107	-11483.080107970438	110.3850795397017	705.9407492874384	0.29380865285361507	0.20086228113867563	0.2534802627624177	0.2518488032452918	0.12701694049821854	2.426823099878347	0.4165125595630069	0.12701694049821854	2.486117899999202	0.4165125595630069	0.801	1.0617248016065269E-4	0.06921601026510327	1.0497934885233951E-4	8.360393716199989E-11	0.08737200506346905	-95.27736466198239	9.05097763318588	40.11407762112682	173.93186969363066	175.78982162427351	20.44927679443634	4.0	1.0	1.0	10.0	3.0	
66	-11406.708501303683	-11483.061319862665	76.35281855898278	-11483.061319862665	104.96363876824087	700.958879170259	0.28959208706858597	0.20758315603394356	0.2509759536521789	0.2518488032452918	0.20131859907984398	2.1926404673161266	0.41761839302198794	0.20131859907984398	2.5694855484802095	0.41761839302198794	0.801	1.0684862833478469E-4	0.001615375912884147	1.0683694176359176E-4	3.073960111947387E-14	0.001640554397964336	-95.02622404775347	9.937197157763094	39.69939524797485	90.9496367248469	231.12019039338753	2.26759445367987	1.0	4.0	1.0	10.0	3.0	
67	-11406.708501303683	-11483.061319862665	76.35281855898278	-11483.061319862665	104.96363876824087	700.958879170259	0.28959208706858597	0.20758315603394356	0.2509759536521789	0.2518488032452918	0.20131859907984398	2.1926404673161266	0.41761839302198794	0.20131859907984398	2.5694855484802095	0.41761839302198794	0.801	1.0684862833478469E-4	0.001615375912884147	1.0683694176359176E-4	3.073960111947387E-14	0.001640554397964336	-95.02622404775347	9.937197157763094	39.69939524797485	90.9496367248469	231.12019039338753	2.26759445367987	1.0	4.0	1.0	10.0	3.0	
68	-11406.708501303683	-11483.061319862665	76.35281855898278	-11483.061319862665	104.96363876824087	700.958879170259	0.28959208706858597	0.20758315603394356	0.2509759536521789	0.2518488032452918	0.20131859907984398	2.1926404673161266	0.41761839302198794	0.20131859907984398	2.5694855484802095	0.41761839302198794	0.801	1.0684862833478469E-4	0.001615375912884147	1.0683694176359176E-4	3.073960111947387E-14	0.001640554397964336	-95.02622404775347	9.937197157763094	39.69939524797485	90.9496367248469	231.12019039338753	2.26759445367987	1.0	4.0	1.0	10.0	3.0	
69	-11467.095993279661	-11483.061201785096	15.965208505435655	-11483.061201785096	106.66621215818967	690.6359963290579	0.29270724433935413	0.20633994766495545	0.25950763141436195	0.24144517658132872	0.16836471410782214	2.6138314767071766	0.3214260923873547	0.16836471410782214	2.4065869103024693	0.3214260923873547	0.801	1.0621548830769736E-4	0.00910522670422053	1.0642912465245735E-4	7.470379278062844E-13	0.008129884378887918	-92.83207474846007	27.84732876357593	48.9658837222294	113.98843137037	279.6114184747265	10.352091592640424	4.0	3.0	6.0	2.0	4.0	
70	-11467.095993279661	-11483.061201785096	15.965208505435655	-11483.061201785096	106.66621215818967	690.6359963290579	0.29270724433935413	0.20633994766495545	0.25950763141436195	0.24144517658132872	0.16836471410782214	2.6138314767071766	0.3214260923873547	0.16836471410782214	2.4065869103024693	0.3214260923873547	0.801	1.0621548830769736E-4	0.00910522670422053	1.0642912465245735E-4	7.470379278062844E-13	0.008129884378887918	-92.83207474846007	27.84732876357593	48.9658837222294	113.98843137037	279.6114184747265	10.352091592640424	4.0	3.0	6.0	2.0	4.0	
71	-11467.095993279661	-11483.061201785096	15.965208505435655	-11483.061201785096	106.66621215818967	690.6359963290579	0.29270724433935413	0.20633994766495545	0.25950763141436195	0.24144517658132872	0.16836471410782214	2.6138314767071766	0.3214260923873547	0.16836471410782214	2.4065869103024693	0.3214260923873547	0.801	1.0621548830769736E-4	0.00910522670422053	1.0642912465245735E-4	7.470379278062844E-13	0.008129884378887918	-92.83207474846007	27.84732876357593	48.9658837222294	113.98843137037	279.6114184747265	10.352091592640424	4.0	3.0	6.0	2.0	4.0	
72	-11514.549538804631	-11483.039842532233	-31.509696272398116	-11483.039842532233	96.47109927145902	600.5182762847942	0.29270724433935413	0.20633994766495545	0.25950763141436195	0.24144517658132872	0.10987857635815879	2.65395281281879	0.3214260923873547	0.10987857635815879	2.4834378496901826	0.3214260923873547	0.801	1.2174717076271011E-4	0.036475900915090495	1.2329031201808175E-4	1.4851148875229844E-11	0.031485538235875285	-86.62993917748153	16.66235741142506	66.00327369481305	100.30878185040866	264.6366405812612	12.639977755641352	7.0	1.0	5.0	2.0	4.0	
73	-11361.144001232136	-11482.997857012218	121.85385578008174	-11482.997857012218	132.54022220580006	831.9314964116097	0.3070927439346384	0.1985835131737569	0.2606775571069588	0.23364618578464616	0.108406285018257	2.406300160946515	0.45809690497362654	0.108406285018257	2.460693459069718	0.45809690497362654	0.801	8.51225070248086E-5	4.930055251759767E-4	8.511135129031492E-5	1.368065456268449E-15	4.3453879272211006E-4	-98.65600432561347	35.144009055819424	70.88529224871039	102.3316537675992	337.65705306068287	22.58371281949081	4.0	6.0	4.0	1.0	4.0	
74	-11385.616696074518	-11482.995336994956	97.37864092043777	-11482.995336994956	107.0895433421649	714.8736039835031	0.29380865285361507	0.20086228113867563	0.2574445586988153	0.2478845073088942	0.1858234255179458	2.2437186946382615	0.4320077331249051	0.1858234255179458	2.520618988076037	0.4320077331249051	0.801	9.792499952383793E-5	7.703480025302801E-4	9.794351978314695E-5	5.927619889213647E-15	7.862327969993071E-4	-97.42362484035809	71.27683852544794	92.57893561525395	204.37555435225283	772.3463887130692	11.772232844383883	6.0	1.0	7.0	1.0	4.0	
75	-11385.616696074518	-11482.995336994956	97.37864092043777	-11482.995336994956	107.0895433421649	714.8736039835031	0.29380865285361507	0.20086228113867563	0.2574445586988153	0.2478845073088942	0.1858234255179458	2.2437186946382615	0.4320077331249051	0.1858234255179458	2.520618988076037	0.4320077331249051	0.801	9.792499952383793E-5	7.703480025302801E-4	9.794351978314695E-5	5.927619889213647E-15	7.862327969993071E-4	-97.42362484035809	71.27683852544794	92.57893561525395	204.37555435225283	772.3463887130692	11.772232844383883	6.0	1.0	7.0	1.0	4.0	
