Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
50	-3434.451382813294	-3428.4673950728616	-5.983987740432269	-3428.4673950728616	65.83685468035141	269.9312712528715	0.27296490201186163	2.3563684896531996	0.3706666083349391	0.27296490201186163	2.3563684896531996	0.3706666083349391	0.030477201851901586	4.1038383233036425E-4	1.4845238183624513E-10	0.029287904029800433	4.156113793635445E-4	-73.55577571918678	3.8592525449647495	8.883688698165425	5.648253747219729	12.742513025152308	58.42574102110424	3.0	3.0	1.0	2.0	10.0	
51	-3434.451382813294	-3428.4673950728616	-5.983987740432269	-3428.4673950728616	65.83685468035141	269.9312712528715	0.27296490201186163	2.3563684896531996	0.3706666083349391	0.27296490201186163	2.3563684896531996	0.3706666083349391	0.030477201851901586	4.1038383233036425E-4	1.4845238183624513E-10	0.029287904029800433	4.156113793635445E-4	-73.55577571918678	3.8592525449647495	8.883688698165425	5.648253747219729	12.742513025152308	58.42574102110424	3.0	3.0	1.0	2.0	10.0	
52	-3406.9070276086513	-3428.2714249126916	21.364397304040263	-3428.2714249126916	72.0149346687412	324.19918787969465	0.27906446472727053	2.1618211865513492	0.5591143487213809	0.27906446472727053	2.1618211865513492	0.5591143487213809	0.010982992201196239	2.645089081056598E-4	1.0005771115717764E-11	0.011931377291097108	2.6450128572038593E-4	-78.69008717071372	8.934530596109052	8.394491073506364	11.479829935258044	48.132140250184385	55.55878751340156	4.0	1.0	3.0	6.0	5.0	
53	-3406.9070276086513	-3428.2714249126916	21.364397304040263	-3428.2714249126916	72.0149346687412	324.19918787969465	0.27906446472727053	2.1618211865513492	0.5591143487213809	0.27906446472727053	2.1618211865513492	0.5591143487213809	0.010982992201196239	2.645089081056598E-4	1.0005771115717764E-11	0.011931377291097108	2.6450128572038593E-4	-78.69008717071372	8.934530596109052	8.394491073506364	11.479829935258044	48.132140250184385	55.55878751340156	4.0	1.0	3.0	6.0	5.0	
54	-3535.4747186387203	-3428.19956826023	-107.27515037849007	-3428.19956826023	122.08209486357612	411.3626400470892	0.27773809436982294	2.1968362901165612	0.525425615513616	0.27773809436982294	2.1968362901165612	0.525425615513616	0.3794881886559082	2.3602366679077613E-4	9.279633897960095E-9	0.33799877340574364	2.8141533037691406E-4	-78.75953098714606	5.287103806635856	5.085628959515895	16.96862632689428	70.72785922021355	117.76974342164233	2.0	4.0	2.0	6.0	5.0	
55	-3529.8464750400926	-3428.1797710857127	-101.66670395437984	-3428.1797710857127	101.19573503155227	402.7203313749636	0.27906446472727053	2.259506418800135	0.46142911647259516	0.27906446472727053	2.259506418800135	0.46142911647259516	0.24204613039105652	2.4526909461611664E-4	5.860038539484864E-9	0.27643876611767554	2.726909030103513E-4	-78.82263445836192	3.48706043225282	22.376802531094594	62.7571015726534	135.5146475918128	67.98705407663194	7.0	1.0	3.0	6.0	2.0	
56	-3516.6500797519557	-3428.175460597118	-88.47461915483754	-3428.175460597118	45.77470611544372	273.00518177628544	0.323674392352978	2.224483956332762	0.4518416513142603	0.323674392352978	2.224483956332762	0.4518416513142603	0.19928148065035714	4.312950044953919E-4	6.972512188840389E-9	0.2067794012238312	3.9329293406424885E-4	-76.25515101335655	8.514776644984472	25.915153362713063	78.39257920942042	54.964112051599464	3.3794621465750865	2.0	6.0	2.0	5.0	4.0	
57	-3516.6500797519557	-3428.175460597118	-88.47461915483754	-3428.175460597118	45.77470611544372	273.00518177628544	0.323674392352978	2.224483956332762	0.4518416513142603	0.323674392352978	2.224483956332762	0.4518416513142603	0.19928148065035714	4.312950044953919E-4	6.972512188840389E-9	0.2067794012238312	3.9329293406424885E-4	-76.25515101335655	8.514776644984472	25.915153362713063	78.39257920942042	54.964112051599464	3.3794621465750865	2.0	6.0	2.0	5.0	4.0	
58	-3516.6500797519557	-3428.175460597118	-88.47461915483754	-3428.175460597118	45.77470611544372	273.00518177628544	0.323674392352978	2.224483956332762	0.4518416513142603	0.323674392352978	2.224483956332762	0.4518416513142603	0.19928148065035714	4.312950044953919E-4	6.972512188840389E-9	0.2067794012238312	3.9329293406424885E-4	-76.25515101335655	8.514776644984472	25.915153362713063	78.39257920942042	54.964112051599464	3.3794621465750865	2.0	6.0	2.0	5.0	4.0	
59	-3197.9927996613123	-3428.1092634135575	230.116463752245	-3428.1092634135575	86.81293173188409	402.0525052668241	0.27296490201186163	2.3484979753028483	0.3785371226852901	0.27296490201186163	2.3484979753028483	0.3785371226852901	4.601403920274709E-5	2.1393703974362176E-4	6.50451496864388E-17	3.7698406294513127E-5	2.139355930337733E-4	-83.1644878046963	10.043499015748942	37.75021170828644	103.89879597907843	318.8031908333609	16.816715100982222	6.0	2.0	6.0	1.0	4.0	
60	-3538.441585778228	-3428.102779619632	-110.3388061585956	-3428.102779619632	51.27861387533812	289.9442310320021	0.18891029715918076	2.203980366772302	0.6071093360685176	0.18891029715918076	2.203980366772302	0.6071093360685176	0.3039310571581055	3.2450635166454336E-4	1.2210349252560929E-8	0.3543811840820892	3.0004314185767773E-4	-76.54748423034334	2.195649673734885	7.101812968226305	33.682921454420935	62.4071162834658	20.419678784367715	2.0	5.0	2.0	8.0	2.0	
61	-3528.4317238077306	-3428.074307344354	-100.3574164633763	-3428.074307344354	35.207076657261254	220.43143081436074	0.24566467613953089	2.1312472327839984	0.6230880910764711	0.24566467613953089	2.1312472327839984	0.6230880910764711	0.3972413573963919	4.2429959225562345E-4	3.326815314516257E-8	0.4609644502175592	3.739920917775317E-4	-62.59392275823868	4.213033701087693	4.751618300279342	24.98839258584815	72.6494156695725	1.5525559702282823	4.0	3.0	1.0	7.0	4.0	
62	-3528.4317238077306	-3428.074307344354	-100.3574164633763	-3428.074307344354	35.207076657261254	220.43143081436074	0.24566467613953089	2.1312472327839984	0.6230880910764711	0.24566467613953089	2.1312472327839984	0.6230880910764711	0.3972413573963919	4.2429959225562345E-4	3.326815314516257E-8	0.4609644502175592	3.739920917775317E-4	-62.59392275823868	4.213033701087693	4.751618300279342	24.98839258584815	72.6494156695725	1.5525559702282823	4.0	3.0	1.0	7.0	4.0	
63	-3372.7185610114902	-3428.057711726784	55.33915071529352	-3428.057711726784	80.85978318343638	399.3114211039873	0.2591851994025432	2.2153891850838408	0.525425615513616	0.2591851994025432	2.2153891850838408	0.525425615513616	0.005351530784697387	2.5568433690644946E-4	1.4426270702051878E-12	0.004694229459942689	2.5593417929238604E-4	-79.89022755447448	5.80671416380204	5.113896800079725	20.610414436613016	76.20397320419235	27.68539972108397	2.0	5.0	1.0	8.0	3.0	
64	-3498.7410301227187	-3428.0111975930627	-70.72983252965618	-3428.0111975930627	46.94508003369913	247.87742683646667	0.13606509728815172	2.266430383223689	0.5975045194881597	0.13606509728815172	2.266430383223689	0.5975045194881597	0.11064057143076476	4.2497965953090675E-4	2.4785824805969905E-9	0.12346361665199095	3.902347765283827E-4	-79.24970474097026	17.603713839486822	15.09927218177911	30.336968175929854	59.056332882171425	17.835702819905734	3.0	2.0	1.0	9.0	4.0	
65	-3498.7410301227187	-3428.0111975930627	-70.72983252965618	-3428.0111975930627	46.94508003369913	247.87742683646667	0.13606509728815172	2.266430383223689	0.5975045194881597	0.13606509728815172	2.266430383223689	0.5975045194881597	0.11064057143076476	4.2497965953090675E-4	2.4785824805969905E-9	0.12346361665199095	3.902347765283827E-4	-79.24970474097026	17.603713839486822	15.09927218177911	30.336968175929854	59.056332882171425	17.835702819905734	3.0	2.0	1.0	9.0	4.0	
66	-3553.450600003526	-3428.0049594150582	-125.44564058846754	-3428.0049594150582	39.89448750190951	226.3901716466619	0.16287000549171116	2.063749230994894	0.7733807635133956	0.16287000549171116	2.063749230994894	0.7733807635133956	0.44496419413348015	4.4538952134941674E-4	5.385771502647953E-8	0.5384426106172197	3.8400707248714016E-4	-78.35293250623926	59.21686179069545	12.353728703428065	13.41523363720971	42.38850192012012	6.833556168879053	1.0	4.0	3.0	7.0	4.0	
67	-3553.450600003526	-3428.0049594150582	-125.44564058846754	-3428.0049594150582	39.89448750190951	226.3901716466619	0.16287000549171116	2.063749230994894	0.7733807635133956	0.16287000549171116	2.063749230994894	0.7733807635133956	0.44496419413348015	4.4538952134941674E-4	5.385771502647953E-8	0.5384426106172197	3.8400707248714016E-4	-78.35293250623926	59.21686179069545	12.353728703428065	13.41523363720971	42.38850192012012	6.833556168879053	1.0	4.0	3.0	7.0	4.0	
68	-3553.450600003526	-3428.0049594150582	-125.44564058846754	-3428.0049594150582	39.89448750190951	226.3901716466619	0.16287000549171116	2.063749230994894	0.7733807635133956	0.16287000549171116	2.063749230994894	0.7733807635133956	0.44496419413348015	4.4538952134941674E-4	5.385771502647953E-8	0.5384426106172197	3.8400707248714016E-4	-78.35293250623926	59.21686179069545	12.353728703428065	13.41523363720971	42.38850192012012	6.833556168879053	1.0	4.0	3.0	7.0	4.0	
69	-3517.5656523623766	-3427.992956715527	-89.57269564684962	-3427.992956715527	39.06306640217126	220.7029355347589	0.24566467613953089	2.224483956332762	0.5298513675277075	0.24566467613953089	2.224483956332762	0.5298513675277075	0.24960533980906233	4.1896403005991134E-4	1.0290250668858197E-8	0.26423093219860655	3.749591808498408E-4	-71.04857186197341	7.459593796744662	10.832936260357368	33.18326957039213	80.20230515790246	2.023140579723474	3.0	4.0	6.0	3.0	3.0	
70	-3311.5162145177633	-3427.9772812319684	116.46106671420529	-3427.9772812319684	65.62587259719567	311.9260605610041	0.1448318372593521	2.2351068471157456	0.6200613156249026	0.1448318372593521	2.2351068471157456	0.6200613156249026	7.934324950639441E-4	3.450062987174648E-4	6.059692966412747E-14	7.135943574431057E-4	3.448969731059217E-4	-85.37797996712888	201.3705518327257	13.05815630159062	40.892340271626196	66.31942000962175	18.61488717299679	1.0	2.0	5.0	7.0	4.0	
71	-3311.5162145177633	-3427.9772812319684	116.46106671420529	-3427.9772812319684	65.62587259719567	311.9260605610041	0.1448318372593521	2.2351068471157456	0.6200613156249026	0.1448318372593521	2.2351068471157456	0.6200613156249026	7.934324950639441E-4	3.450062987174648E-4	6.059692966412747E-14	7.135943574431057E-4	3.448969731059217E-4	-85.37797996712888	201.3705518327257	13.05815630159062	40.892340271626196	66.31942000962175	18.61488717299679	1.0	2.0	5.0	7.0	4.0	
72	-3201.8929765308503	-3427.9666532536676	226.07367672281742	-3427.9666532536676	63.975790990611884	292.38391056473995	0.27296490201186163	2.2556962176292106	0.47133888035892824	0.27296490201186163	2.2556962176292106	0.47133888035892824	6.468508839437734E-5	3.029612327074595E-4	2.919370740596252E-16	5.6397321844713494E-5	3.029584236719033E-4	-75.02909860399052	9.28862331252591	36.09291889019818	102.83685776308957	81.10797191353822	54.515489930315354	8.0	1.0	2.0	4.0	4.0	
73	-3158.2416238269866	-3427.8536411732603	269.6120173462736	-3427.8536411732603	71.8205009070108	310.82910979302807	0.27296490201186163	2.2542953359521105	0.4727397620360281	0.27296490201186163	2.2542953359521105	0.4727397620360281	2.4596564931260852E-5	3.000440590795171E-4	4.140232821088855E-17	2.1445194722967167E-5	3.000414147169728E-4	-72.5199836813841	2.848612292140538	9.976066878640479	36.637271344900185	64.27437812272234	22.464307487808608	7.0	1.0	3.0	4.0	4.0	
74	-3327.795493186204	-3427.735771257094	99.94027807088975	-3427.735771257094	93.56961574483164	484.83403915619965	0.20288507781421525	2.2048887617848587	0.5922261604009265	0.20288507781421525	2.2048887617848587	0.5922261604009265	0.0011622847317246765	2.1992466579112335E-4	5.4600319021452796E-14	0.001062106057728601	2.1997544827498207E-4	-85.0244315879664	10.695716431061035	85.52843731915891	62.16569053384284	126.05995989920797	38.499324133283444	7.0	1.0	3.0	4.0	4.0	
75	-3355.5556106000963	-3427.6456080688185	72.08999746872237	-3427.6456080688185	52.39271500690016	230.33251098559572	0.27296490201186163	2.348718677174367	0.37831642081377154	0.27296490201186163	2.348718677174367	0.37831642081377154	0.003617681000142181	4.4089514349377845E-4	3.383255778274699E-12	0.004172713149678484	4.412906285429933E-4	-69.47678454877236	5.07263893899138	2.1373678925152193	6.0289249473216255	13.642036128240175	50.54113647030191	3.0	3.0	2.0	1.0	10.0	
76	-3503.452014896997	-3427.6209981426573	-75.83101675433974	-3427.6209981426573	60.998525161211845	331.1881606067038	0.22394453462062877	2.168946129310854	0.6071093360685176	0.22394453462062877	2.168946129310854	0.6071093360685176	0.13342075349325214	2.951730792399694E-4	1.6407660131533735E-9	0.1405091909004156	2.866632041416673E-4	-78.20079575167352	2.413230400738817	11.004185635346248	22.70465794257061	105.84405654849172	14.911564579707218	5.0	3.0	1.0	7.0	3.0	
77	-3502.7935914698915	-3427.59917333081	-75.19441813908132	-3427.59917333081	62.45971030057302	285.9282939032976	0.21978475390700988	2.2390931418933224	0.5411221041996677	0.21978475390700988	2.2390931418933224	0.5411221041996677	0.17488490373675278	3.8695523419416067E-4	3.1457661979143063E-9	0.14304467953482425	4.2061334428200066E-4	-77.03147176220624	5.425567466705873	20.55371108577088	24.684859338085477	77.84973569626706	14.818966102975319	6.0	2.0	1.0	6.0	4.0	
78	-3502.7935914698915	-3427.59917333081	-75.19441813908132	-3427.59917333081	62.45971030057302	285.9282939032976	0.21978475390700988	2.2390931418933224	0.5411221041996677	0.21978475390700988	2.2390931418933224	0.5411221041996677	0.17488490373675278	3.8695523419416067E-4	3.1457661979143063E-9	0.14304467953482425	4.2061334428200066E-4	-77.03147176220624	5.425567466705873	20.55371108577088	24.684859338085477	77.84973569626706	14.818966102975319	6.0	2.0	1.0	6.0	4.0	
79	-3355.6109215325287	-3427.57197866803	71.9610571355016	-3427.57197866803	67.45702239627715	304.8558108276429	0.16412766522283612	2.2351068471157456	0.6007654876614186	0.16412766522283612	2.2351068471157456	0.6007654876614186	0.0030373534289964625	3.6121336585192274E-4	1.294742427515411E-12	0.0031459967859124986	3.616264399424467E-4	-81.52689672307646	4.1536121425794645	9.104414598428557	12.45472831740823	31.446488711822976	62.6772833010435	1.0	1.0	6.0	5.0	6.0	
80	-3355.6109215325287	-3427.57197866803	71.9610571355016	-3427.57197866803	67.45702239627715	304.8558108276429	0.16412766522283612	2.2351068471157456	0.6007654876614186	0.16412766522283612	2.2351068471157456	0.6007654876614186	0.0030373534289964625	3.6121336585192274E-4	1.294742427515411E-12	0.0031459967859124986	3.616264399424467E-4	-81.52689672307646	4.1536121425794645	9.104414598428557	12.45472831740823	31.446488711822976	62.6772833010435	1.0	1.0	6.0	5.0	6.0	
81	-3477.2334619382527	-3427.570165960789	-49.66329597746373	-3427.570165960789	81.52380459207782	361.56021456353415	0.21978475390700988	2.2390931418933224	0.5411221041996677	0.21978475390700988	2.2390931418933224	0.5411221041996677	0.06683696826739026	2.76286460203303E-4	3.604085167469143E-10	0.06798669070595278	2.859169632433303E-4	-78.23568845536127	4.793958907851192	11.507032193902974	70.83927529404208	64.30372158120745	83.10942403733311	7.0	1.0	2.0	8.0	1.0	
82	-3550.182665511343	-3427.5099645768787	-122.67270093446457	-3427.5099645768787	38.130618065899874	212.72136013252475	0.16287000549171116	2.063749230994894	0.7733807635133956	0.16287000549171116	2.063749230994894	0.7733807635133956	0.5197214075084301	4.545114258350648E-4	6.144957647054138E-8	0.6429157105496983	3.526842147308446E-4	-75.11941915954593	2.342431742738328	7.479431590878612	13.27494352170497	41.766077215064875	39.52142622378161	1.0	5.0	1.0	7.0	5.0	
83	-3550.182665511343	-3427.5099645768787	-122.67270093446457	-3427.5099645768787	38.130618065899874	212.72136013252475	0.16287000549171116	2.063749230994894	0.7733807635133956	0.16287000549171116	2.063749230994894	0.7733807635133956	0.5197214075084301	4.545114258350648E-4	6.144957647054138E-8	0.6429157105496983	3.526842147308446E-4	-75.11941915954593	2.342431742738328	7.479431590878612	13.27494352170497	41.766077215064875	39.52142622378161	1.0	5.0	1.0	7.0	5.0	
84	-3393.8061673212787	-3427.498282491354	33.69211517007538	-3427.498282491354	94.04146602595124	447.52040121008287	0.20288507781421525	2.2048887617848587	0.5922261604009265	0.20288507781421525	2.2048887617848587	0.5922261604009265	0.005978444966359425	2.3874493242290756E-4	1.9160892560451524E-12	0.005788581431886397	2.3903185460923192E-4	-89.24983510885578	16.5695988335548	37.984358766354994	151.74200398795642	103.96130012022559	43.733778814018514	5.0	2.0	3.0	6.0	3.0	
85	-3338.2543396293945	-3427.4575512883903	89.20321165899587	-3427.4575512883903	52.05244166765249	253.70643667379713	0.24139443590415166	2.2663967422774163	0.4922088218184323	0.24139443590415166	2.2663967422774163	0.4922088218184323	0.0018600376554795011	4.0356284479553273E-4	7.038198351767392E-13	0.002079689424530533	4.034593250138874E-4	-79.67568852586497	2.765419289404774	5.860716135024165	21.120520466852522	35.483982466449966	46.019245230161545	2.0	2.0	1.0	9.0	5.0	
86	-3338.2543396293945	-3427.4575512883903	89.20321165899587	-3427.4575512883903	52.05244166765249	253.70643667379713	0.24139443590415166	2.2663967422774163	0.4922088218184323	0.24139443590415166	2.2663967422774163	0.4922088218184323	0.0018600376554795011	4.0356284479553273E-4	7.038198351767392E-13	0.002079689424530533	4.034593250138874E-4	-79.67568852586497	2.765419289404774	5.860716135024165	21.120520466852522	35.483982466449966	46.019245230161545	2.0	2.0	1.0	9.0	5.0	
87	-3404.591617684348	-3427.401761208599	22.81014352425092	-3427.401761208599	62.660674893282454	320.9401227288977	0.27296490201186163	2.2542953359521105	0.4727397620360281	0.27296490201186163	2.2542953359521105	0.4727397620360281	0.009788553471505635	3.3098382437256167E-4	1.2945300525936994E-11	0.01086015417683272	3.3112417403083556E-4	-78.80391708843712	6.4823511849370785	23.490338010680272	39.19257161556327	94.57941006311071	26.9181530003859	6.0	1.0	1.0	8.0	3.0	
88	-3117.8622588925045	-3427.3956433867975	309.5333844942929	-3427.3956433867975	54.7448583218874	261.37209680985967	0.0933605926871303	2.192340272752882	0.7142991345599884	0.0933605926871303	2.192340272752882	0.7142991345599884	8.324156753993014E-6	3.9445366703335646E-4	1.0420905792776025E-17	8.183802509856536E-6	3.944541040193283E-4	-71.4098886245546	2.776418235502491	3.5453120450327473	10.948826184959696	49.01095981053518	10.796624514108721	3.0	5.0	1.0	6.0	4.0	
89	-3524.9293641291974	-3427.3429410574554	-97.58642307174196	-3427.3429410574554	45.01261078102916	263.2076279676327	0.23487473545904755	2.241431696948421	0.5236935675925318	0.23487473545904755	2.241431696948421	0.5236935675925318	0.2687080607946972	4.305637913526018E-4	1.328367080048328E-8	0.2751674706194779	3.899233254574999E-4	-72.0488141889395	3.670850717194012	17.801043568348884	32.79491484794657	106.02844403609392	10.73913614484772	4.0	4.0	1.0	6.0	4.0	
90	-3524.9293641291974	-3427.3429410574554	-97.58642307174196	-3427.3429410574554	45.01261078102916	263.2076279676327	0.23487473545904755	2.241431696948421	0.5236935675925318	0.23487473545904755	2.241431696948421	0.5236935675925318	0.2687080607946972	4.305637913526018E-4	1.328367080048328E-8	0.2751674706194779	3.899233254574999E-4	-72.0488141889395	3.670850717194012	17.801043568348884	32.79491484794657	106.02844403609392	10.73913614484772	4.0	4.0	1.0	6.0	4.0	
91	-3550.410264034796	-3427.3213962596155	-123.08886777518042	-3427.3213962596155	45.21077657493636	258.1646320118971	0.15105990108216621	2.2418307628493164	0.6071093360685176	0.15105990108216621	2.2418307628493164	0.6071093360685176	0.5090024024581327	4.023956736539306E-4	4.0021044448729824E-8	0.561356483406211	3.399003448441095E-4	-77.85306471261248	12.018675223491094	11.82361937281785	46.01235272809808	38.46304291674961	8.66317206202349	1.0	7.0	5.0	4.0	2.0	
92	-3550.410264034796	-3427.3213962596155	-123.08886777518042	-3427.3213962596155	45.21077657493636	258.1646320118971	0.15105990108216621	2.2418307628493164	0.6071093360685176	0.15105990108216621	2.2418307628493164	0.6071093360685176	0.5090024024581327	4.023956736539306E-4	4.0021044448729824E-8	0.561356483406211	3.399003448441095E-4	-77.85306471261248	12.018675223491094	11.82361937281785	46.01235272809808	38.46304291674961	8.66317206202349	1.0	7.0	5.0	4.0	2.0	
93	-3513.2651341635014	-3427.315370685373	-85.94976347812842	-3427.315370685373	43.626315920196326	258.57970903338503	0.24566467613953089	2.1312472327839984	0.6230880910764711	0.24566467613953089	2.1312472327839984	0.6230880910764711	0.25532883376581506	4.7083657851471246E-4	1.434014328120035E-8	0.26877151573101743	4.2809187625703396E-4	-64.34807358620627	2.7244611430764323	7.133327613662709	48.47952280238627	57.46533292622034	5.507558442162736	7.0	1.0	5.0	2.0	4.0	
94	-3523.009212938087	-3427.2795172454394	-95.72969569264757	-3427.2795172454394	87.43013585298762	354.804038718866	0.21978475390700988	2.2390931418933224	0.5411221041996677	0.21978475390700988	2.2390931418933224	0.5411221041996677	0.2508413778753969	2.911952641554866E-4	5.415953741404886E-9	0.22392365472619122	3.4156184041083786E-4	-81.66370584695248	10.940604222414448	17.543652692109095	47.404655552061875	67.83057828330129	31.22401831276354	5.0	3.0	6.0	3.0	2.0	
