Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	proportionInvariant	gammaShape	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
46	-6454.8135860706825	-6331.542814929921	-123.27077114076069	-6331.542814929921	246.03730633587207	891.672419673479	0.0	0.46799765635837703	0.25406338694752784	0.2216112641955678	0.28160890334266453	0.24271644551424013	0.41572586300428604	2.4900465395616282	0.41572586300428604	0.09422759743408546	2.4900465395616282	0.09422759743408546	0.3072875124719163	1.2329865903675625E-4	1.5804677446113831E-9	0.3484699294807509	1.109219647194761E-4	-95.48274451768904	10.187327171698554	14.933907219072632	39.910760831657896	91.0610943834236	138.81357329817834	3.0	3.0	2.0	1.0	10.0	
47	-6368.89475905966	-6331.525100352556	-37.36965870710362	-6331.525100352556	309.1734147587584	1143.5253401105003	0.0	0.2164782235645832	0.2574877330666096	0.2126776103621437	0.2873586628986747	0.24247599367257225	0.42517773892918176	2.4143773072064416	0.42517773892918176	0.16044495386437646	2.4143773072064416	0.16044495386437646	0.025870881014802966	9.428076083430776E-5	6.1714362183780145E-12	0.02636239396097757	9.41526799467497E-5	-103.32440212909364	34.44126325627226	48.199245649735225	67.58671947586238	132.95838878592687	154.91931237916972	4.0	1.0	2.0	2.0	10.0	
48	-6407.658766721464	-6331.210431638935	-76.44833508252913	-6331.210431638935	257.3084152992388	1005.3132111203547	0.0	0.31500850964822613	0.27138096050913335	0.20853768488267432	0.2727246546723601	0.24735669993583242	0.3296026696590172	2.4905254157870225	0.3296026696590172	0.17987191455396004	2.4905254157870225	0.17987191455396004	0.0687551945249771	1.008298504143621E-4	4.64695021374109E-11	0.06753532034075789	1.0140529223067862E-4	-104.7710965810494	18.67317852580036	37.22512412102148	63.89771472823349	203.329978245513	252.67509363548493	3.0	1.0	2.0	5.0	8.0	
49	-6407.658766721464	-6331.210431638935	-76.44833508252913	-6331.210431638935	257.3084152992388	1005.3132111203547	0.0	0.31500850964822613	0.27138096050913335	0.20853768488267432	0.2727246546723601	0.24735669993583242	0.3296026696590172	2.4905254157870225	0.3296026696590172	0.17987191455396004	2.4905254157870225	0.17987191455396004	0.0687551945249771	1.008298504143621E-4	4.64695021374109E-11	0.06753532034075789	1.0140529223067862E-4	-104.7710965810494	18.67317852580036	37.22512412102148	63.89771472823349	203.329978245513	252.67509363548493	3.0	1.0	2.0	5.0	8.0	
50	-6407.876496232995	-6331.209587624226	-76.66690860876972	-6331.209587624226	450.0320544798214	1791.6069457434464	0.0	0.6852329408851227	0.2806308860060174	0.1926003651734686	0.274649699718407	0.2521190491021073	0.490189555386154	2.411770562543283	0.490189555386154	0.09803988207056287	2.411770562543283	0.09803988207056287	0.036657124875817924	5.722095878887529E-5	5.934556112102759E-12	0.04195058953579033	5.8221875201210336E-5	-118.62573647541328	66.94863847138011	146.23132820380582	436.22180599805034	217.46577944557444	199.72292736727465	6.0	2.0	5.0	1.0	5.0	
51	-6407.500615782923	-6331.096397023943	-76.40421875897998	-6331.096397023943	526.1711556776138	2040.6564736723917	0.0	0.2550585973974639	0.2574877330666096	0.21345455825015355	0.27892950983816006	0.25012819884507703	0.5436041259150604	2.3384400230371876	0.5436041259150604	0.11795585104775197	2.3384400230371876	0.11795585104775197	0.042791068146919006	4.5174917232067214E-5	4.287603748540819E-12	0.04607809749147722	4.5202914411009014E-5	-116.00394577384547	23.70730731984198	88.51926944047835	205.08989435241486	564.3324984803925	161.58556357314924	2.0	5.0	1.0	7.0	4.0	
52	-6407.412305817202	-6331.069797534866	-76.34250828233563	-6331.069797534866	527.9401870410996	1907.8528152555539	0.0	0.5276311457540007	0.2711011531108707	0.21084454558691273	0.2894240278417897	0.22863027346042705	0.44196391059663215	2.445145377910455	0.44196391059663215	0.11289071149291219	2.445145377910455	0.11289071149291219	0.05964874598684746	5.4413065377101636E-5	1.1191277335521823E-11	0.058507894821243814	5.741685051451819E-5	-111.44762878283055	27.28559045552432	26.02981838825681	41.193647374061236	110.0980617876183	242.9023559863499	2.0	4.0	1.0	3.0	9.0	
53	-6362.945947706395	-6331.056766563531	-31.889181142863617	-6331.056766563531	323.2153402259597	1195.8007619344162	0.0	0.18295524800270616	0.27769778870300865	0.18637435912735173	0.2801787850016984	0.2557490671679415	0.37029764503863144	2.5596108742755104	0.37029764503863144	0.0700914806858578	2.5596108742755104	0.0700914806858578	0.02310851676274937	8.554873769130781E-5	3.3504442352913987E-12	0.0215112953735451	8.528125843107415E-5	-103.72762054290031	11.648741923730602	11.119836253899393	15.050993117237397	114.31505755775204	318.12272206644025	4.0	1.0	1.0	4.0	9.0	
54	-6446.185703941086	-6331.023554967565	-115.16214897352053	-6331.023554967565	265.85146390745484	1136.3064660998423	0.0	0.6852329408851227	0.26057813989137024	0.20225167696785368	0.2851146896599124	0.252055493480864	0.44291377429035483	2.4014504565844774	0.44291377429035483	0.15563576912516755	2.4014504565844774	0.15563576912516755	0.18829833732963067	8.865870927881076E-5	1.805106480809316E-10	0.1652392235652263	8.063068780662495E-5	-105.58688958791627	25.21071748095663	76.421012577421	174.70257192852839	167.57238851927278	204.5635827296751	5.0	2.0	3.0	3.0	6.0	
55	-6325.9099443260975	-6331.020271821183	5.110327495085352	-6331.020271821183	237.40023601737556	897.8094671199044	0.0	0.46799765635837703	0.27138096050913335	0.20853768488267432	0.2727246546723601	0.24735669993583242	0.4587446647927308	2.3021707544205086	0.4587446647927308	0.2390845807867605	2.3021707544205086	0.2390845807867605	0.00869344244117017	1.1185324912725192E-4	1.0871949657503666E-12	0.009357511477516775	1.1171289903120064E-4	-96.17188797990504	5.0659303992274145	18.087313555527665	74.6923630336775	227.8722843389615	392.1476032867367	1.0	6.0	2.0	9.0	1.0	
56	-6302.631383930424	-6331.014828811101	28.383444880677718	-6331.014828811101	229.6816413897543	909.4205111678635	0.0	0.46799765635837703	0.2568009042051708	0.21520654790481747	0.2854234360880601	0.24256911180195184	0.3599054171882497	2.4317497438825226	0.3599054171882497	0.2083448389292277	2.4317497438825226	0.2083448389292277	0.004920502569866293	9.975483214078132E-5	2.643607157045994E-13	0.005152144032717034	9.980794109236029E-5	-98.17231723173747	10.31221849154374	49.702629760799994	107.19339942008443	204.72796851389856	62.46100687286211	4.0	8.0	2.0	2.0	3.0	
57	-6399.481788158217	-6331.007257694911	-68.47453046330601	-6331.007257694911	820.4206861678899	3124.3710758434745	0.0	0.21748701625182046	0.25499024530326997	0.20864294007003217	0.2911093600464809	0.24525745458021714	0.42789752286853466	2.3866684357216186	0.42789752286853466	0.1854340414098462	2.3866684357216186	0.1854340414098462	0.03026610371926651	2.8873342211968604E-5	7.822220601128458E-13	0.03024169832192892	2.910080658962677E-5	-121.93503030498469	51.53361931803957	71.56054262468268	204.98958193562754	764.6840194514764	950.3054023309384	3.0	5.0	1.0	2.0	8.0	
58	-6384.80710952587	-6330.886087104036	-53.921022421834515	-6330.886087104036	367.5479905262616	1383.5482632101043	0.0	0.6852329408851227	0.27422425203970163	0.18726524490993343	0.28639145394825793	0.2521190491021073	0.490189555386154	2.411770562543283	0.490189555386154	0.09803988207056287	2.411770562543283	0.09803988207056287	0.027160422129445957	6.760708287505254E-5	2.963583639961413E-12	0.02517629089706059	6.83685048005674E-5	-113.31619440268864	643.2185412985016	56.22673781889787	215.64683642442654	218.21393158134617	232.8406596768978	1.0	4.0	10.0	3.0	1.0	
59	-6402.373185892704	-6330.8677981776145	-71.50538771508943	-6330.8677981776145	301.9108445968824	1171.386991720987	0.0	0.18295524800270616	0.27769778870300865	0.18637435912735173	0.2801787850016984	0.2557490671679415	0.3296026696590172	2.5207098435425594	0.3296026696590172	0.14968748679842284	2.5207098435425594	0.14968748679842284	0.06552200566656081	8.70868282703837E-5	1.9555914969465925E-11	0.050398999510044354	8.833907475165602E-5	-109.28128713485158	32.086046763435114	40.606475143733036	80.754411278526	163.57276319103946	212.07484331202377	1.0	2.0	1.0	6.0	9.0	
60	-6402.373185892704	-6330.8677981776145	-71.50538771508943	-6330.8677981776145	301.9108445968824	1171.386991720987	0.0	0.18295524800270616	0.27769778870300865	0.18637435912735173	0.2801787850016984	0.2557490671679415	0.3296026696590172	2.5207098435425594	0.3296026696590172	0.14968748679842284	2.5207098435425594	0.14968748679842284	0.06552200566656081	8.70868282703837E-5	1.9555914969465925E-11	0.050398999510044354	8.833907475165602E-5	-109.28128713485158	32.086046763435114	40.606475143733036	80.754411278526	163.57276319103946	212.07484331202377	1.0	2.0	1.0	6.0	9.0	
61	-6330.782190035537	-6330.748408663784	-0.03378137175247503	-6330.748408663784	268.2830786916381	994.1837512222494	0.0	0.3958031800916448	0.2535633480326555	0.21328086276462596	0.2748604190739978	0.25829537012872095	0.4200239382486722	2.4871903355279574	0.4200239382486722	0.09278572622337036	2.4871903355279574	0.09278572622337036	0.009211755202089384	1.028748875586189E-4	1.1394132326916849E-12	0.010391142422434078	1.0286364428321679E-4	-98.57089994732141	16.57810294085457	44.0794645528083	78.12338642213852	291.9107499787258	125.0166557637754	6.0	2.0	3.0	4.0	4.0	
62	-6330.782190035537	-6330.748408663784	-0.03378137175247503	-6330.748408663784	268.2830786916381	994.1837512222494	0.0	0.3958031800916448	0.2535633480326555	0.21328086276462596	0.2748604190739978	0.25829537012872095	0.4200239382486722	2.4871903355279574	0.4200239382486722	0.09278572622337036	2.4871903355279574	0.09278572622337036	0.009211755202089384	1.028748875586189E-4	1.1394132326916849E-12	0.010391142422434078	1.0286364428321679E-4	-98.57089994732141	16.57810294085457	44.0794645528083	78.12338642213852	291.9107499787258	125.0166557637754	6.0	2.0	3.0	4.0	4.0	
63	-6420.047557191023	-6330.631505754559	-89.41605143646423	-6330.631505754559	295.0731854652848	1072.9839193850908	0.0	0.18295524800270616	0.27769778870300865	0.18637435912735173	0.2801787850016984	0.2557490671679415	0.3296026696590172	2.5207098435425594	0.3296026696590172	0.14968748679842284	2.5207098435425594	0.14968748679842284	0.137435447017728	8.814856199436981E-5	9.369683961740762E-11	0.10496343634072344	9.25106627059513E-5	-100.74659767145303	5.671868020669101	23.731682672200954	50.164793025039685	61.76408440518572	152.73744383643668	3.0	1.0	1.0	2.0	12.0	
64	-6117.9667239499995	-6330.594685685612	212.62796173561205	-6330.594685685612	210.95995639829036	780.8088654281514	0.0	0.403074215046708	0.2493086484562754	0.21417157766569409	0.28758645405249134	0.24893331982553946	0.3173216126825584	2.5236346395869096	0.3173216126825584	0.15904374773053223	2.5236346395869096	0.15904374773053223	7.271688919579124E-5	1.1196944265876481E-4	3.3899197866584824E-17	5.2000083482025814E-5	1.119682555488537E-4	-90.75585911752023	3.001411004349736	12.856707498913986	19.54564866170206	65.59300591503514	157.72925396138433	4.0	1.0	2.0	2.0	10.0	
65	-6325.915967948951	-6330.488298756693	4.5723308077426	-6330.488298756693	431.2405512828034	1576.202929175076	0.0	0.6852329408851227	0.2698819190968547	0.1926003651734686	0.2770185477835941	0.2604991679460829	0.4259828281312172	2.4715753090088937	0.4259828281312172	0.10244186285988877	2.4715753090088937	0.10244186285988877	0.005412808254973244	6.302684212096908E-5	1.193546535994972E-13	0.005477561881435532	6.303079245296891E-5	-115.45451822393511	312.496176467533	122.97922395954976	280.40273660326335	321.05370733748634	100.66771106916386	1.0	8.0	3.0	3.0	4.0	
66	-6357.1304293719	-6330.447520397854	-26.68290897404672	-6330.447520397854	397.3574788967314	1652.1625161301015	0.0	0.6852329408851227	0.2698819190968547	0.20196360121846568	0.2770185477835941	0.2511359319010858	0.32805019857998424	2.4715753090088937	0.32805019857998424	0.2003744924111217	2.4715753090088937	0.2003744924111217	0.013210004279580868	6.216694354101699E-5	5.95845895911758E-13	0.012405930834384269	6.220927419030738E-5	-117.48464572377486	90.65089790412115	81.35652052522278	143.07572993791612	245.86020789556497	348.204357966432	2.0	4.0	2.0	9.0	2.0	
67	-6403.010796066999	-6330.401885517369	-72.60891054963068	-6330.401885517369	217.04442102549987	800.0644488041622	0.0	0.5924714490417915	0.2568009042051708	0.21520654790481747	0.2854234360880601	0.24256911180195184	0.3599054171882497	2.4591593436935995	0.3599054171882497	0.18093523911815082	2.4591593436935995	0.18093523911815082	0.09430579898246659	1.2288213960547488E-4	8.923768928634965E-11	0.07525319955528019	1.2922982743750132E-4	-93.05320660196128	17.706376379503833	18.963063530998657	120.96865079697858	144.63796302700612	51.878358074788515	5.0	2.0	2.0	7.0	3.0	
68	-6465.693747371652	-6330.393003991463	-135.3007433801886	-6330.393003991463	438.1189198714252	1753.865195674967	0.0	0.2550585973974639	0.2574877330666096	0.21345455825015355	0.27892950983816006	0.25012819884507703	0.5436041259150604	2.285101680004506	0.5436041259150604	0.17129419408043325	2.285101680004506	0.17129419408043325	0.20497470765438897	6.036026173562397E-5	1.9087977062456058E-10	0.23605601477461027	6.030568356702787E-5	-114.37437171936047	54.30339110684753	78.78773021310215	396.90910458897747	266.77782512787996	131.15307172722598	2.0	6.0	9.0	1.0	1.0	
69	-6465.693747371652	-6330.393003991463	-135.3007433801886	-6330.393003991463	438.1189198714252	1753.865195674967	0.0	0.2550585973974639	0.2574877330666096	0.21345455825015355	0.27892950983816006	0.25012819884507703	0.5436041259150604	2.285101680004506	0.5436041259150604	0.17129419408043325	2.285101680004506	0.17129419408043325	0.20497470765438897	6.036026173562397E-5	1.9087977062456058E-10	0.23605601477461027	6.030568356702787E-5	-114.37437171936047	54.30339110684753	78.78773021310215	396.90910458897747	266.77782512787996	131.15307172722598	2.0	6.0	9.0	1.0	1.0	
70	-6299.158827725696	-6330.338050576694	31.17922285099784	-6330.338050576694	265.0826299853987	1051.9657547159593	0.0	0.2164782235645832	0.2574877330666096	0.2126776103621437	0.2873586628986747	0.24247599367257225	0.39738073398718293	2.408793704454409	0.39738073398718293	0.19382556155840777	2.408793704454409	0.19382556155840777	0.004643666814308296	7.693607643640303E-5	1.2455222748802419E-13	0.004585191776585126	7.6964648484691E-5	-102.76778918833753	24.360856513931452	27.227462986352695	41.76956583586202	85.1822235898382	234.79004735881566	1.0	4.0	2.0	6.0	6.0	
71	-6407.728043408819	-6330.309653717583	-77.41838969123542	-6330.309653717583	264.66870716977877	1016.3181145903172	0.0	0.18295524800270616	0.27769778870300865	0.18637435912735173	0.2801787850016984	0.2557490671679415	0.3296026696590172	2.5207098435425594	0.3296026696590172	0.14968748679842284	2.5207098435425594	0.14968748679842284	0.08431231292424514	8.941799176897225E-5	4.454140372530018E-11	0.0724023082933581	9.213142531445719E-5	-105.04049991081456	9.511460305937344	18.51095683242137	17.81423801160966	92.24227635042463	129.32103305717916	2.0	1.0	1.0	5.0	10.0	
72	-6440.330189781266	-6330.283364281011	-110.04682550025487	-6330.283364281011	309.016258118784	1243.2675679305337	0.0	0.31500850964822613	0.27138096050913335	0.20853768488267432	0.2727246546723601	0.24735669993583242	0.3296026696590172	2.5207098435425594	0.3296026696590172	0.14968748679842284	2.5207098435425594	0.14968748679842284	0.24798045425193974	8.098162726684215E-5	1.9045023990646186E-10	0.1651053900740865	8.548995116831847E-5	-104.81536146428121	3.5866544436064336	7.01089362492122	14.701011494590864	63.30478910304645	147.70333140214143	1.0	3.0	1.0	3.0	11.0	
73	-6443.03806352917	-6330.125812307334	-112.91225122183675	-6330.125812307334	303.0624999429215	1181.3685134199857	0.0	0.5276311457540007	0.26274023731716956	0.21750965142605405	0.2894240278417897	0.2303260834149869	0.44244386117447526	2.445145377910455	0.44244386117447526	0.11241076091506909	2.445145377910455	0.11241076091506909	0.18634849598916595	7.951267036759246E-5	2.0148392195231597E-10	0.17742676160401794	8.14255717248246E-5	-101.92990535129395	14.671812898158626	52.93689891012064	190.01093413832464	298.64345765832024	89.18409062506394	3.0	4.0	4.0	5.0	3.0	
74	-6355.776427220137	-6330.029413545571	-25.747013674565956	-6330.029413545571	413.52334351741337	1573.6590141076988	0.0	0.6852329408851227	0.2698819190968547	0.1926003651734686	0.2770185477835941	0.2604991679460829	0.4259828281312172	2.521195573790379	0.4259828281312172	0.05282159807840376	2.521195573790379	0.05282159807840376	0.010350481092682197	6.320456543813315E-5	3.510882340054378E-13	0.009368250229504015	6.324361861909892E-5	-121.06559733683291	149.30584070018202	732.5457269755073	629.804363999237	68.7898307104337	172.00255228584066	4.0	1.0	2.0	1.0	11.0	
75	-6397.668358948518	-6329.952647643184	-67.71571130533457	-6329.952647643184	247.2980682600254	992.8840699872425	0.0	0.31500850964822613	0.27138096050913335	0.20853768488267432	0.2727246546723601	0.24735669993583242	0.3296026696590172	2.5207098435425594	0.3296026696590172	0.14968748679842284	2.5207098435425594	0.14968748679842284	0.0736388334987312	9.716120374549626E-5	3.1676685915051356E-11	0.056589766220071246	9.971905220014885E-5	-102.08878968697296	44.237290242746845	30.38921790133513	67.59907509418493	88.26343519838952	135.50243969881055	1.0	5.0	2.0	1.0	10.0	
76	-6468.277619741684	-6329.907716886251	-138.36990285543268	-6329.907716886251	417.2504611459449	1571.069304762077	0.0	0.6645608293644467	0.2694053431563109	0.21084454558691273	0.2894240278417897	0.2303260834149869	0.44196391059663215	2.445145377910455	0.44196391059663215	0.11289071149291219	2.445145377910455	0.11289071149291219	0.2600726903386422	6.382370939708029E-5	3.0435434433785206E-10	0.26250482851444873	6.706766113098497E-5	-113.23009862338381	52.50429848315381	41.85007550203467	125.79782954567908	228.92738424978464	224.1484229708937	7.0	1.0	2.0	4.0	5.0	
77	-6173.591422919534	-6329.905530854872	156.31410793533834	-6329.905530854872	174.94032240640925	637.1609342404354	0.0	0.5564166795871148	0.2493086484562754	0.21417157766569409	0.28758645405249134	0.24893331982553946	0.29632310402443246	2.5725404641388496	0.29632310402443246	0.13113643183671816	2.5725404641388496	0.13113643183671816	3.3123377874043147E-4	1.5780229868202935E-4	1.272117316772429E-15	2.260166772499214E-4	1.5781357550164268E-4	-87.76327236460969	7.184341869779131	18.740608736829863	62.52978153949343	137.4422911789164	96.3369183042939	6.0	1.0	2.0	3.0	7.0	
